node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
56,-55,-370.803,5.915670924,0.233,0.002059,0.0001749,0.01582,0,-1,0.00146,20,0.2
56,-55,-370.456,5.914734679,0.233,0.002066,0.0001752,0.01586,0,-1,0.00147,20,0.3
56,-55,-370.121,5.913829979,0.2331,0.002073,0.0001754,0.0159,0,-1,0.00147,20,0.4
56,-55,-369.795,5.912948798,0.2332,0.00208,0.0001756,0.01594,0,-1,0.00148,20,0.5
56,-55,-369.474,5.912080373,0.2332,0.002087,0.0001759,0.01597,0,-1,0.00148,20,0.6
56,-55,-369.154,5.911213901,0.2333,0.002093,0.0001761,0.016,0,-1,0.00148,20,0.7
56,-55,-368.836,5.910352101,0.2333,0.0021,0.0001763,0.01604,0,-1,0.00149,20,0.8
56,-55,-368.519,5.909492271,0.2334,0.002107,0.0001766,0.01607,0,-1,0.00149,20,0.9
56,-55,-368.203,5.908634417,0.2335,0.002113,0.0001768,0.0161,0,-1,0.00149,20,1
56,-55,-367.886,5.907773108,0.2335,0.00212,0.000177,0.01614,0,-1,0.00149,20,1.1
56,-55,-367.57,5.906913777,0.2336,0.002127,0.0001773,0.01617,0,-1,0.0015,20,1.2
56,-55,-367.254,5.906053707,0.2336,0.002134,0.0001775,0.01621,0,-1,0.0015,20,1.3
56,-55,-366.944,5.905209248,0.2337,0.00214,0.0001777,0.01625,0,-1,0.0015,20,1.4
56,-55,-366.636,5.90436953,0.2338,0.002147,0.0001779,0.0163,0,-1,0.00151,20,1.5
56,-55,-366.329,5.903531837,0.2338,0.002153,0.0001782,0.01634,0,-1,0.00151,20,1.6
56,-55,-366.023,5.902696173,0.2339,0.002159,0.0001784,0.01639,0,-1,0.00152,20,1.7
56,-55,-365.716,5.901857076,0.2339,0.002166,0.0001786,0.01643,0,-1,0.00152,20,1.8
56,-55,-365.409,5.901017274,0.234,0.002172,0.0001788,0.01646,0,-1,0.00152,20,1.9
56,-55,-365.102,5.900176767,0.234,0.002179,0.000179,0.0165,0,-1,0.00153,20,2
56,-55,-364.794,5.899332811,0.2341,0.002185,0.0001793,0.01654,0,-1,0.00153,20,2.1
56,-55,-364.486,5.898488142,0.2342,0.002192,0.0001795,0.01657,0,-1,0.00153,20,2.2
56,-55,-364.177,5.897640013,0.2342,0.002198,0.0001797,0.01661,0,-1,0.00154,20,2.3
56,-55,-363.868,5.896791165,0.2343,0.002205,0.0001799,0.01664,0,-1,0.00154,20,2.4
56,-55,-363.558,5.895938844,0.2343,0.002211,0.0001802,0.01668,0,-1,0.00154,20,2.5
56,-55,-363.249,5.89508855,0.2344,0.002218,0.0001804,0.01671,0,-1,0.00155,20,2.6
56,-55,-362.939,5.894234776,0.2345,0.002224,0.0001806,0.01674,0,-1,0.00155,20,2.7
56,-55,-362.629,5.893380273,0.2345,0.002231,0.0001808,0.01677,0,-1,0.00155,20,2.8
56,-55,-362.319,5.892525039,0.2346,0.002238,0.0001811,0.01681,0,-1,0.00156,20,2.9
56,-55,-362.01,5.891671836,0.2346,0.002244,0.0001813,0.01684,0,-1,0.00156,20,3
56,-55,-361.7,5.890815139,0.2347,0.002251,0.0001815,0.01687,0,-1,0.00156,20,3.1
56,-55,-361.391,5.889960475,0.2348,0.002257,0.0001817,0.01689,0,-1,0.00156,20,3.2
56,-55,-361.083,5.889107849,0.2348,0.002264,0.0001819,0.01692,0,-1,0.00157,20,3.3
56,-55,-360.775,5.888254495,0.2349,0.00227,0.0001822,0.01695,0,-1,0.00157,20,3.4
56,-55,-360.468,5.887403187,0.2349,0.002277,0.0001824,0.01697,0,-1,0.00157,20,3.5
56,-55,-360.162,5.88655393,0.235,0.002283,0.0001826,0.017,0,-1,0.00157,20,3.6
56,-55,-359.857,5.88570673,0.235,0.002289,0.0001828,0.01702,0,-1,0.00158,20,3.7
56,-55,-359.554,5.884864375,0.2351,0.002296,0.0001831,0.01704,0,-1,0.00158,20,3.8
56,-55,-359.252,5.884024092,0.2352,0.002302,0.0001833,0.01706,0,-1,0.00158,20,3.9
56,-55,-358.951,5.883185889,0.2352,0.002309,0.0001835,0.01708,0,-1,0.00158,20,4
56,-55,-358.652,5.882352559,0.2353,0.002315,0.0001837,0.0171,0,-1,0.00158,20,4.1
56,-55,-358.356,5.881526906,0.2353,0.002321,0.0001839,0.01712,0,-1,0.00159,20,4.2
56,-55,-358.064,5.880711741,0.2354,0.002327,0.0001841,0.01714,0,-1,0.00159,20,4.3
56,-55,-357.777,5.879909887,0.2354,0.002333,0.0001843,0.01716,0,-1,0.00159,20,4.4
56,-55,-357.494,5.879118579,0.2355,0.002339,0.0001845,0.01718,0,-1,0.00159,20,4.5
56,-55,-357.214,5.878335042,0.2356,0.002345,0.0001847,0.0172,0,-1,0.00159,20,4.6
56,-55,-356.937,5.877559296,0.2356,0.002351,0.0001849,0.01721,0,-1,0.00159,20,4.7
56,-55,-356.663,5.876791358,0.2357,0.002357,0.0001851,0.01723,0,-1,0.0016,20,4.8
56,-55,-356.393,5.876034055,0.2357,0.002362,0.0001853,0.01724,0,-1,0.0016,20,4.9
56,-55,-356.125,5.875281793,0.2358,0.002368,0.0001855,0.01725,0,-1,0.0016,20,5
56,-55,-355.859,5.874534585,0.2358,0.002374,0.0001857,0.01726,0,-1,0.0016,20,5.1
56,-55,-355.597,5.873798067,0.2359,0.002379,0.0001859,0.01726,0,-1,0.0016,20,5.2
56,-55,-355.337,5.873066635,0.2359,0.002385,0.0001861,0.01727,0,-1,0.0016,20,5.3
56,-55,-355.08,5.872343116,0.236,0.00239,0.0001863,0.01727,0,-1,0.0016,20,5.4
56,-55,-354.826,5.871627528,0.236,0.002395,0.0001865,0.01727,0,-1,0.0016,20,5.5
56,-55,-354.575,5.870919889,0.2361,0.002401,0.0001867,0.01727,0,-1,0.0016,20,5.6
56,-55,-354.327,5.870220216,0.2361,0.002406,0.0001868,0.01727,0,-1,0.0016,20,5.7
56,-55,-354.082,5.869528525,0.2362,0.002411,0.000187,0.01727,0,-1,0.0016,20,5.8
56,-55,-353.84,5.868844834,0.2362,0.002416,0.0001872,0.01726,0,-1,0.0016,20,5.9
56,-55,-353.601,5.868169159,0.2362,0.002421,0.0001874,0.01726,0,-1,0.0016,20,6
56,-55,-353.365,5.867501517,0.2363,0.002426,0.0001875,0.01725,0,-1,0.0016,20,6.1
56,-55,-353.132,5.866841925,0.2363,0.002431,0.0001877,0.01724,0,-1,0.0016,20,6.2
56,-55,-352.902,5.866190398,0.2364,0.002436,0.0001879,0.01723,0,-1,0.0016,20,6.3
56,-55,-352.676,5.865549788,0.2364,0.002441,0.000188,0.01722,0,-1,0.00159,20,6.4
56,-55,-352.452,5.864914443,0.2365,0.002446,0.0001882,0.01721,0,-1,0.00159,20,6.5
56,-55,-352.232,5.864290049,0.2365,0.00245,0.0001884,0.0172,0,-1,0.00159,20,6.6
56,-55,-352.015,5.863673788,0.2365,0.002455,0.0001885,0.01718,0,-1,0.00159,20,6.7
56,-55,-351.802,5.863068517,0.2366,0.002459,0.0001887,0.01717,0,-1,0.00159,20,6.8
56,-55,-351.591,5.862468568,0.2366,0.002464,0.0001888,0.01715,0,-1,0.00159,20,6.9
56,-55,-351.384,5.861879643,0.2367,0.002468,0.000189,0.01713,0,-1,0.00159,20,7
56,-55,-351.18,5.861298913,0.2367,0.002472,0.0001891,0.01711,0,-1,0.00158,20,7.1
56,-55,-350.979,5.860726393,0.2367,0.002477,0.0001893,0.01709,0,-1,0.00158,20,7.2
56,-55,-350.781,5.860162097,0.2368,0.002481,0.0001894,0.01707,0,-1,0.00158,20,7.3
56,-55,-350.587,5.859608893,0.2368,0.002485,0.0001895,0.01705,0,-1,0.00158,20,7.4
56,-55,-350.398,5.859069651,0.2369,0.002489,0.0001897,0.01703,0,-1,0.00158,20,7.5
56,-55,-350.213,5.858541541,0.2369,0.002493,0.0001898,0.01701,0,-1,0.00158,20,7.6
56,-55,-350.031,5.858021722,0.2369,0.002497,0.0001899,0.01699,0,-1,0.00157,20,7.7
56,-55,-349.854,5.857515925,0.237,0.0025,0.0001901,0.01697,0,-1,0.00157,20,7.8
56,-55,-349.68,5.857018451,0.237,0.002504,0.0001902,0.01695,0,-1,0.00157,20,7.9
56,-55,-349.51,5.856532174,0.237,0.002508,0.0001903,0.01693,0,-1,0.00157,20,8
56,-55,-349.344,5.85605711,0.2371,0.002511,0.0001904,0.01691,0,-1,0.00157,20,8.1
56,-55,-349.18,5.855587549,0.2371,0.002514,0.0001906,0.01688,0,-1,0.00156,20,8.2
56,-55,-349.02,5.855129227,0.2371,0.002518,0.0001907,0.01686,0,-1,0.00156,20,8.3
56,-55,-348.863,5.854679295,0.2371,0.002521,0.0001908,0.01683,0,-1,0.00156,20,8.4
56,-55,-348.71,5.854240631,0.2372,0.002524,0.0001909,0.01681,0,-1,0.00156,20,8.5
56,-55,-348.559,5.853807513,0.2372,0.002528,0.000191,0.01678,0,-1,0.00155,20,8.6
56,-55,-348.411,5.853382817,0.2372,0.002531,0.0001911,0.01675,0,-1,0.00155,20,8.7
56,-55,-348.266,5.852966556,0.2373,0.002534,0.0001912,0.01672,0,-1,0.00155,20,8.8
56,-55,-348.125,5.852561611,0.2373,0.002537,0.0001913,0.01669,0,-1,0.00155,20,8.9
56,-55,-347.986,5.852162249,0.2373,0.00254,0.0001914,0.01666,0,-1,0.00154,20,9
56,-55,-347.85,5.851771352,0.2373,0.002543,0.0001915,0.01663,0,-1,0.00154,20,9.1
56,-55,-347.717,5.851388931,0.2374,0.002545,0.0001916,0.0166,0,-1,0.00154,20,9.2
56,-55,-347.586,5.851012116,0.2374,0.002548,0.0001917,0.01657,0,-1,0.00153,20,9.3
56,-55,-347.459,5.850646672,0.2374,0.002551,0.0001918,0.01653,0,-1,0.00153,20,9.4
56,-55,-347.334,5.850286853,0.2374,0.002553,0.0001919,0.0165,0,-1,0.00153,20,9.5
56,-55,-347.212,5.849935544,0.2375,0.002556,0.000192,0.01647,0,-1,0.00152,20,9.6
56,-55,-347.093,5.849592756,0.2375,0.002558,0.0001921,0.01643,0,-1,0.00152,20,9.7
56,-55,-346.976,5.849255613,0.2375,0.002561,0.0001922,0.0164,0,-1,0.00152,20,9.8
56,-55,-346.862,5.848927006,0.2375,0.002563,0.0001922,0.01636,0,-1,0.00152,20,9.9
56,-55,-346.751,5.848606943,0.2376,0.002566,0.0001923,0.01633,0,-1,0.00151,20,10
56,-55,-346.642,5.848292547,0.2376,0.002568,0.0001924,0.01629,0,-1,0.00151,20,10.1
56,-55,-346.535,5.847983824,0.2376,0.00257,0.0001925,0.01626,0,-1,0.00151,20,10.2
56,-55,-346.432,5.847686551,0.2376,0.002572,0.0001925,0.01622,0,-1,0.0015,20,10.3
56,-55,-346.33,5.847392078,0.2376,0.002575,0.0001926,0.01619,0,-1,0.0015,20,10.4
56,-55,-346.231,5.847106182,0.2376,0.002577,0.0001927,0.01615,0,-1,0.0015,20,10.5
56,-55,-346.135,5.846828872,0.2377,0.002579,0.0001928,0.01611,0,-1,0.00149,20,10.6
56,-55,-346.041,5.846557265,0.2377,0.002581,0.0001928,0.01607,0,-1,0.00149,20,10.7
56,-55,-345.949,5.846291365,0.2377,0.002583,0.0001929,0.01604,0,-1,0.00148,20,10.8
56,-55,-345.859,5.846031178,0.2377,0.002584,0.000193,0.016,0,-1,0.00148,20,10.9
56,-55,-345.772,5.845779598,0.2377,0.002586,0.000193,0.01596,0,-1,0.00148,20,11
56,-55,-345.687,5.845533741,0.2378,0.002588,0.0001931,0.01592,0,-1,0.00147,20,11.1
56,-55,-345.604,5.845293611,0.2378,0.00259,0.0001931,0.01589,0,-1,0.00147,20,11.2
56,-55,-345.524,5.845062105,0.2378,0.002592,0.0001932,0.01585,0,-1,0.00147,20,11.3
56,-55,-345.445,5.844833441,0.2378,0.002593,0.0001933,0.01581,0,-1,0.00146,20,11.4
56,-55,-345.369,5.844613411,0.2378,0.002595,0.0001933,0.01577,0,-1,0.00146,20,11.5
56,-55,-345.295,5.844399124,0.2378,0.002596,0.0001934,0.01573,0,-1,0.00146,20,11.6
56,-55,-345.223,5.844190585,0.2378,0.002598,0.0001934,0.01569,0,-1,0.00145,20,11.7
56,-55,-345.154,5.843990694,0.2379,0.002599,0.0001935,0.01566,0,-1,0.00145,20,11.8
56,-55,-345.087,5.843796559,0.2379,0.002601,0.0001935,0.01562,0,-1,0.00145,20,11.9
56,-55,-345.022,5.843608183,0.2379,0.002602,0.0001936,0.01558,0,-1,0.00144,20,12
56,-55,-344.96,5.843428468,0.2379,0.002603,0.0001936,0.01554,0,-1,0.00144,20,12.1
56,-55,-344.9,5.84325452,0.2379,0.002605,0.0001937,0.01551,0,-1,0.00144,20,12.2
56,-55,-344.842,5.843086341,0.2379,0.002606,0.0001937,0.01547,0,-1,0.00143,20,12.3
56,-55,-344.787,5.842926835,0.2379,0.002607,0.0001937,0.01543,0,-1,0.00143,20,12.4
56,-55,-344.733,5.842770204,0.2379,0.002608,0.0001938,0.01539,0,-1,0.00143,20,12.5
56,-55,-344.682,5.842622253,0.2379,0.002609,0.0001938,0.01536,0,-1,0.00142,20,12.6
56,-55,-344.632,5.842477181,0.238,0.00261,0.0001939,0.01532,0,-1,0.00142,20,12.7
56,-55,-344.584,5.842337892,0.238,0.002611,0.0001939,0.01528,0,-1,0.00141,20,12.8
56,-55,-344.538,5.842204389,0.238,0.002612,0.0001939,0.01524,0,-1,0.00141,20,12.9
56,-55,-344.494,5.842076674,0.238,0.002613,0.000194,0.0152,0,-1,0.00141,20,13
56,-55,-344.451,5.841951845,0.238,0.002614,0.000194,0.01517,0,-1,0.0014,20,13.1
56,-55,-344.41,5.841832808,0.238,0.002615,0.000194,0.01513,0,-1,0.0014,20,13.2
56,-55,-344.371,5.841719565,0.238,0.002616,0.000194,0.01509,0,-1,0.0014,20,13.3
56,-55,-344.334,5.841612117,0.238,0.002617,0.0001941,0.01505,0,-1,0.00139,20,13.4
56,-55,-344.298,5.841507561,0.238,0.002617,0.0001941,0.01501,0,-1,0.00139,20,13.5
56,-55,-344.264,5.841408805,0.238,0.002618,0.0001941,0.01497,0,-1,0.00139,20,13.6
56,-55,-344.231,5.841312944,0.238,0.002619,0.0001941,0.01494,0,-1,0.00138,20,13.7
56,-55,-344.2,5.841222884,0.238,0.002619,0.0001942,0.0149,0,-1,0.00138,20,13.8
56,-55,-344.171,5.841138627,0.238,0.00262,0.0001942,0.01486,0,-1,0.00138,20,13.9
56,-55,-344.143,5.841057269,0.238,0.002621,0.0001942,0.01482,0,-1,0.00137,20,14
56,-55,-344.116,5.84097881,0.2381,0.002621,0.0001942,0.01478,0,-1,0.00137,20,14.1
56,-55,-344.091,5.840906157,0.2381,0.002622,0.0001942,0.01474,0,-1,0.00137,20,14.2
56,-55,-344.067,5.840836406,0.2381,0.002622,0.0001943,0.01471,0,-1,0.00136,20,14.3
56,-55,-344.045,5.840772463,0.2381,0.002623,0.0001943,0.01467,0,-1,0.00136,20,14.4
56,-55,-344.024,5.840711422,0.2381,0.002623,0.0001943,0.01463,0,-1,0.00135,20,14.5
56,-55,-344.005,5.840656192,0.2381,0.002624,0.0001943,0.01459,0,-1,0.00135,20,14.6
56,-55,-343.987,5.840603866,0.2381,0.002624,0.0001943,0.01455,0,-1,0.00135,20,14.7
