,node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
25130,36,-35,-71.714,4.272685987,0.1413,0.02015,0.0009245,-0.006442,0,-1,-6.07E-05,20,23.9
25235,36,-35,-71.799,4.273870548,0.1412,0.02002,0.0009222,-0.006388,0,-1,-6.02E-05,20,24
25340,36,-35,-71.884,4.275053709,0.1411,0.0199,0.0009199,-0.006333,0,-1,-5.97E-05,20,24.1
25445,36,-35,-71.97,4.276249366,0.141,0.01977,0.0009177,-0.006275,0,-1,-5.91E-05,20,24.2
25550,36,-35,-72.055,4.277429716,0.141,0.01965,0.0009154,-0.006216,0,-1,-5.86E-05,20,24.3
25655,36,-35,-72.14,4.278608675,0.1409,0.01953,0.0009132,-0.006158,0,-1,-5.80E-05,20,24.4
25760,36,-35,-72.225,4.279786246,0.1408,0.0194,0.0009109,-0.006101,0,-1,-5.75E-05,20,24.5
25865,36,-35,-72.309,4.280948603,0.1407,0.01928,0.0009087,-0.006046,0,-1,-5.70E-05,20,24.6
25970,36,-35,-72.393,4.28210961,0.1406,0.01916,0.0009064,-0.005992,0,-1,-5.65E-05,20,24.7
26075,36,-35,-72.477,4.28326927,0.1405,0.01904,0.0009042,-0.00594,0,-1,-5.60E-05,20,24.8
26180,36,-35,-72.561,4.284427587,0.1404,0.01891,0.000902,-0.00589,0,-1,-5.55E-05,20,24.9
26285,36,-35,-72.644,4.285570799,0.1404,0.01879,0.0008998,-0.00584,0,-1,-5.50E-05,20,25
55,56,-55,-26.408,3.273666995,0.2335,0.9489,0.004489,-0.6274,0,-1,-0.00591,20,0
160,56,-55,-27.107,3.299791997,0.2305,0.8691,0.00434,-0.5786,0,-1,-0.00545,20,0.1
265,56,-55,-27.764,3.323740217,0.2276,0.794,0.0042,-0.5382,0,-1,-0.00507,20,0.2
370,56,-55,-28.364,3.345120735,0.2249,0.7252,0.004072,-0.5022,0,-1,-0.00473,20,0.3
475,56,-55,-28.918,3.364464239,0.2225,0.6622,0.003954,-0.4693,0,-1,-0.00442,20,0.4
580,56,-55,-29.402,3.381062699,0.2204,0.6068,0.003851,-0.4414,0,-1,-0.00416,20,0.5
685,56,-55,-29.842,3.395916797,0.2185,0.5573,0.003758,-0.4165,0,-1,-0.00393,20,0.6
790,56,-55,-30.26,3.409826708,0.2172,0.5401,0.0037,-0.3987,0,-1,-0.00376,20,0.7
895,56,-55,-30.665,3.423121939,0.2159,0.5232,0.003643,-0.3854,0,-1,-0.00363,20,0.8
1000,56,-55,-31.059,3.435888621,0.2146,0.5068,0.003588,-0.3726,0,-1,-0.00351,20,0.9
1105,56,-55,-31.443,3.448176383,0.2134,0.4909,0.003534,-0.3604,0,-1,-0.0034,20,1
1210,56,-55,-31.818,3.460032167,0.2122,0.4754,0.003482,-0.3486,0,-1,-0.00329,20,1.1
1315,56,-55,-32.182,3.47140729,0.2111,0.4604,0.003431,-0.3372,0,-1,-0.00318,20,1.2
1420,56,-55,-32.536,3.482347169,0.2099,0.4457,0.003382,-0.3263,0,-1,-0.00308,20,1.3
1525,56,-55,-32.883,3.492955807,0.2088,0.4313,0.003334,-0.3157,0,-1,-0.00298,20,1.4
1630,56,-55,-33.221,3.503182206,0.2078,0.4173,0.003286,-0.3055,0,-1,-0.00288,20,1.5
1735,56,-55,-33.551,3.513066669,0.2067,0.4036,0.00324,-0.2957,0,-1,-0.00279,20,1.6
1840,56,-55,-33.876,3.522706799,0.2057,0.3902,0.003195,-0.286,0,-1,-0.0027,20,1.7
1945,56,-55,-34.195,3.532079435,0.2047,0.377,0.00315,-0.2767,0,-1,-0.00261,20,1.8
2050,56,-55,-34.504,3.541075259,0.2037,0.3641,0.003107,-0.2677,0,-1,-0.00252,20,1.9
2155,56,-55,-34.808,3.549847245,0.2027,0.3516,0.003065,-0.2591,0,-1,-0.00244,20,2
2260,56,-55,-35.102,3.558258109,0.2018,0.3393,0.003024,-0.2507,0,-1,-0.00236,20,2.1
2365,56,-55,-35.389,3.566401037,0.2009,0.3275,0.002984,-0.2427,0,-1,-0.00229,20,2.2
2470,56,-55,-35.667,3.574225892,0.2,0.3159,0.002945,-0.2351,0,-1,-0.00222,20,2.3
2575,56,-55,-35.937,3.581767405,0.1992,0.3048,0.002907,-0.2278,0,-1,-0.00215,20,2.4
2680,56,-55,-36.195,3.588920988,0.1983,0.294,0.002871,-0.2209,0,-1,-0.00208,20,2.5
2785,56,-55,-36.445,3.595804275,0.1975,0.2837,0.002836,-0.2144,0,-1,-0.00202,20,2.6
2890,56,-55,-36.686,3.602395211,0.1968,0.2737,0.002802,-0.2081,0,-1,-0.00196,20,2.7
2995,56,-55,-36.919,3.608726324,0.196,0.2641,0.00277,-0.2021,0,-1,-0.00191,20,2.8
3100,56,-55,-37.143,3.614775328,0.1953,0.2548,0.002739,-0.1965,0,-1,-0.00185,20,2.9
3205,56,-55,-37.356,3.620493541,0.1947,0.246,0.002709,-0.1912,0,-1,-0.0018,20,3
3310,56,-55,-37.56,3.625939654,0.194,0.2375,0.002681,-0.1862,0,-1,-0.00176,20,3.1
3415,56,-55,-37.758,3.631197374,0.1935,0.2323,0.002659,-0.1821,0,-1,-0.00172,20,3.2
3520,56,-55,-37.955,3.636401247,0.1931,0.2295,0.002642,-0.1788,0,-1,-0.00169,20,3.3
3625,56,-55,-38.154,3.641630602,0.1926,0.2267,0.002626,-0.1762,0,-1,-0.00166,20,3.4
3730,56,-55,-38.35,3.646754528,0.1922,0.2239,0.002609,-0.1734,0,-1,-0.00163,20,3.5
3835,56,-55,-38.543,3.651774501,0.1918,0.2212,0.002593,-0.1706,0,-1,-0.00161,20,3.6
3940,56,-55,-38.737,3.656795216,0.1913,0.2185,0.002576,-0.168,0,-1,-0.00158,20,3.7
4045,56,-55,-38.93,3.661765162,0.1909,0.2157,0.00256,-0.1653,0,-1,-0.00156,20,3.8
4150,56,-55,-39.121,3.666659407,0.1905,0.213,0.002544,-0.1627,0,-1,-0.00153,20,3.9
4255,56,-55,-39.313,3.671555253,0.19,0.2103,0.002528,-0.1601,0,-1,-0.00151,20,4
4360,56,-55,-39.503,3.676376618,0.1896,0.2076,0.002512,-0.1576,0,-1,-0.00149,20,4.1
4465,56,-55,-39.692,3.681149656,0.1892,0.205,0.002496,-0.1551,0,-1,-0.00146,20,4.2
4570,56,-55,-39.881,3.68590002,0.1888,0.2023,0.00248,-0.1526,0,-1,-0.00144,20,4.3
4675,56,-55,-40.069,3.690602968,0.1884,0.1996,0.002464,-0.1502,0,-1,-0.00142,20,4.4
4780,56,-55,-40.256,3.695259061,0.188,0.197,0.002448,-0.1478,0,-1,-0.00139,20,4.5
4885,56,-55,-40.442,3.699868849,0.1875,0.1944,0.002432,-0.1454,0,-1,-0.00137,20,4.6
4990,56,-55,-40.628,3.704457484,0.1871,0.1918,0.002417,-0.1431,0,-1,-0.00135,20,4.7
5095,56,-55,-40.812,3.708976156,0.1867,0.1891,0.002401,-0.1408,0,-1,-0.00133,20,4.8
5200,56,-55,-40.997,3.713498893,0.1863,0.1866,0.002386,-0.1385,0,-1,-0.00131,20,4.9
5305,56,-55,-41.179,3.717928418,0.1859,0.184,0.00237,-0.1362,0,-1,-0.00128,20,5
5410,56,-55,-41.362,3.722362585,0.1855,0.1814,0.002355,-0.134,0,-1,-0.00126,20,5.1
5515,56,-55,-41.542,3.726704964,0.1851,0.1788,0.00234,-0.1318,0,-1,-0.00124,20,5.2
5620,56,-55,-41.723,3.731052536,0.1847,0.1763,0.002324,-0.1297,0,-1,-0.00122,20,5.3
5725,56,-55,-41.902,3.735333558,0.1843,0.1737,0.002309,-0.1276,0,-1,-0.0012,20,5.4
5830,56,-55,-42.081,3.739596332,0.1839,0.1712,0.002294,-0.1255,0,-1,-0.00118,20,5.5
5935,56,-55,-42.258,3.743793685,0.1835,0.1687,0.002279,-0.1234,0,-1,-0.00116,20,5.6
6040,56,-55,-42.435,3.747973493,0.1831,0.1662,0.002264,-0.1213,0,-1,-0.00114,20,5.7
6145,56,-55,-42.61,3.752088968,0.1827,0.1637,0.00225,-0.1193,0,-1,-0.00112,20,5.8
6250,56,-55,-42.785,3.756187574,0.1824,0.1613,0.002235,-0.1174,0,-1,-0.00111,20,5.9
6355,56,-55,-42.957,3.760199615,0.182,0.1588,0.00222,-0.1154,0,-1,-0.00109,20,6
6460,56,-55,-43.129,3.764195625,0.1816,0.1564,0.002206,-0.1135,0,-1,-0.00107,20,6.1
6565,56,-55,-43.301,3.768175729,0.1812,0.154,0.002191,-0.1116,0,-1,-0.00105,20,6.2
6670,56,-55,-43.47,3.772071045,0.1808,0.1516,0.002177,-0.1097,0,-1,-0.00103,20,6.3
6775,56,-55,-43.638,3.77592833,0.1805,0.1492,0.002163,-0.1079,0,-1,-0.00102,20,6.4
6880,56,-55,-43.805,3.779747966,0.1801,0.1469,0.002149,-0.1061,0,-1,-0.001,20,6.5
6985,56,-55,-43.971,3.783530326,0.1797,0.1445,0.002135,-0.1043,0,-1,-0.000983,20,6.6
7090,56,-55,-44.135,3.787253118,0.1794,0.1422,0.002121,-0.1026,0,-1,-0.000967,20,6.7
7195,56,-55,-44.299,3.790962103,0.179,0.1399,0.002107,-0.1009,0,-1,-0.000951,20,6.8
7300,56,-55,-44.46,3.794589909,0.1786,0.1376,0.002093,-0.09921,0,-1,-0.000935,20,6.9
7405,56,-55,-44.621,3.7982046,0.1783,0.1353,0.00208,-0.09755,0,-1,-0.000919,20,7
7510,56,-55,-44.779,3.80173928,0.1779,0.1331,0.002066,-0.09593,0,-1,-0.000904,20,7.1
7615,56,-55,-44.937,3.805261509,0.1776,0.1309,0.002053,-0.09433,0,-1,-0.000889,20,7.2
7720,56,-55,-45.093,3.808727024,0.1772,0.1287,0.00204,-0.09277,0,-1,-0.000874,20,7.3
7825,56,-55,-45.247,3.81213637,0.1769,0.1265,0.002027,-0.09123,0,-1,-0.00086,20,7.4
7930,56,-55,-45.4,3.815512105,0.1766,0.1243,0.002014,-0.08972,0,-1,-0.000846,20,7.5
8035,56,-55,-45.551,3.818832577,0.1762,0.1222,0.002001,-0.08824,0,-1,-0.000832,20,7.6
8140,56,-55,-45.7,3.822098298,0.1759,0.1201,0.001989,-0.08679,0,-1,-0.000818,20,7.7
8245,56,-55,-45.848,3.825331577,0.1756,0.118,0.001976,-0.08537,0,-1,-0.000805,20,7.8
8350,56,-55,-45.994,3.828510953,0.1752,0.1159,0.001964,-0.08397,0,-1,-0.000791,20,7.9
8455,56,-55,-46.138,3.831636905,0.1749,0.1139,0.001952,-0.08262,0,-1,-0.000779,20,8
8560,56,-55,-46.281,3.83473151,0.1746,0.1119,0.00194,-0.08128,0,-1,-0.000766,20,8.1
8665,56,-55,-46.421,3.837751943,0.1743,0.1099,0.001928,-0.07999,0,-1,-0.000754,20,8.2
8770,56,-55,-46.559,3.840720326,0.174,0.1079,0.001916,-0.0787,0,-1,-0.000742,20,8.3
8875,56,-55,-46.695,3.843637093,0.1737,0.106,0.001905,-0.07749,0,-1,-0.00073,20,8.4
8980,56,-55,-46.83,3.846524023,0.1734,0.1041,0.001893,-0.07625,0,-1,-0.000719,20,8.5
9085,56,-55,-46.961,3.84931747,0.1731,0.1023,0.001882,-0.07512,0,-1,-0.000708,20,8.6
9190,56,-55,-47.092,3.852103135,0.1728,0.1004,0.001871,-0.07392,0,-1,-0.000697,20,8.7
9295,56,-55,-47.219,3.854796354,0.1725,0.09862,0.001861,-0.07287,0,-1,-0.000687,20,8.8
9400,56,-55,-47.346,3.857482339,0.1723,0.09685,0.00185,-0.07172,0,-1,-0.000676,20,8.9
9505,56,-55,-47.467,3.860034733,0.172,0.09511,0.00184,-0.07076,0,-1,-0.000667,20,9
9610,56,-55,-47.592,3.86266468,0.1718,0.09416,0.001832,-0.06993,0,-1,-0.000659,20,9.1
9715,56,-55,-47.713,3.865203897,0.1716,0.0936,0.001826,-0.06915,0,-1,-0.000652,20,9.2
9820,56,-55,-47.834,3.867736684,0.1714,0.09304,0.001821,-0.06856,0,-1,-0.000646,20,9.3
9925,56,-55,-47.955,3.870263071,0.1712,0.09248,0.001815,-0.06799,0,-1,-0.000641,20,9.4
10030,56,-55,-48.075,3.872762291,0.171,0.09193,0.001809,-0.06739,0,-1,-0.000635,20,9.5
10135,56,-55,-48.196,3.87527603,0.1709,0.09137,0.001803,-0.06684,0,-1,-0.00063,20,9.6
10240,56,-55,-48.316,3.877762769,0.1707,0.09082,0.001797,-0.06625,0,-1,-0.000624,20,9.7
10345,56,-55,-48.436,3.880243339,0.1705,0.09027,0.001791,-0.06571,0,-1,-0.000619,20,9.8
10450,56,-55,-48.555,3.882697176,0.1703,0.08972,0.001786,-0.06513,0,-1,-0.000614,20,9.9
10555,56,-55,-48.675,3.885165551,0.1701,0.08917,0.00178,-0.0646,0,-1,-0.000609,20,10
10660,56,-55,-48.793,3.88758686,0.17,0.08862,0.001774,-0.06404,0,-1,-0.000604,20,10.1
10765,56,-55,-48.912,3.890022765,0.1698,0.08808,0.001769,-0.06352,0,-1,-0.000599,20,10.2
10870,56,-55,-49.03,3.892432356,0.1696,0.08753,0.001763,-0.06297,0,-1,-0.000593,20,10.3
10975,56,-55,-49.148,3.894836154,0.1694,0.08699,0.001757,-0.06245,0,-1,-0.000589,20,10.4
11080,56,-55,-49.266,3.897234188,0.1692,0.08645,0.001751,-0.06192,0,-1,-0.000584,20,10.5
11185,56,-55,-49.383,3.899606235,0.1691,0.08591,0.001746,-0.0614,0,-1,-0.000579,20,10.6
11290,56,-55,-49.5,3.90197267,0.1689,0.08537,0.00174,-0.06089,0,-1,-0.000574,20,10.7
11395,56,-55,-49.617,3.904333517,0.1687,0.08483,0.001735,-0.06038,0,-1,-0.000569,20,10.8
11500,56,-55,-49.734,3.906688804,0.1685,0.08429,0.001729,-0.05987,0,-1,-0.000564,20,10.9
11605,56,-55,-49.85,3.909018496,0.1684,0.08376,0.001723,-0.05937,0,-1,-0.00056,20,11
11710,56,-55,-49.966,3.911342774,0.1682,0.08323,0.001718,-0.05888,0,-1,-0.000555,20,11.1
11815,56,-55,-50.081,3.913641695,0.168,0.08269,0.001712,-0.05839,0,-1,-0.00055,20,11.2
11920,56,-55,-50.196,3.915935342,0.1678,0.08216,0.001707,-0.0579,0,-1,-0.000546,20,11.3
12025,56,-55,-50.311,3.918223741,0.1677,0.08163,0.001701,-0.05741,0,-1,-0.000541,20,11.4
12130,56,-55,-50.426,3.920506915,0.1675,0.08111,0.001696,-0.05694,0,-1,-0.000537,20,11.5
12235,56,-55,-50.54,3.922765102,0.1673,0.08058,0.00169,-0.05646,0,-1,-0.000532,20,11.6
