 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26.11.2022    Time:  10:20:35
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  96   -95.0000     -17.923 0.2797   0.3226E+01  0.6777E-02 -0.2869E+01  0.0000E+00      -1  -0.270E-01   20.00
  97   -96.0000     -17.820 0.2804   0.3295E+01  0.6812E-02 -0.2979E+01  0.0000E+00      -1  -0.281E-01   20.00
  98   -97.0000     -17.732 0.2811   0.3353E+01  0.6841E-02 -0.3090E+01  0.0000E+00      -1  -0.291E-01   20.00
  99   -98.0000     -17.664 0.2815   0.3398E+01  0.6864E-02 -0.3204E+01  0.0000E+00      -1  -0.302E-01   20.00
 100   -99.0000     -17.620 0.2819   0.3427E+01  0.6879E-02 -0.3318E+01  0.0000E+00      -1  -0.313E-01   20.00
 101  -100.0000     -17.603 0.2820   0.3438E+01  0.6884E-02 -0.3375E+01  0.0000E+00      -1  -0.318E-01   20.00
end


 Time:        0.2000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000     -71.085 0.1419   0.2104E-01  0.9407E-03  0.1000E+00  0.0000E+00      -1   0.943E-03   20.00
   2    -1.0000     -66.517 0.1465   0.2769E-01  0.1062E-02  0.7670E-01  0.0000E+00      -1   0.723E-03   20.00
   3    -2.0000     -63.303 0.1498   0.3237E-01  0.1147E-02  0.5833E-01  0.0000E+00      -1   0.550E-03   20.00
   4    -3.0000     -60.834 0.1523   0.3596E-01  0.1213E-02  0.4378E-01  0.0000E+00      -1   0.413E-03   20.00
   5    -4.0000     -58.878 0.1548   0.4219E-01  0.1288E-02  0.3082E-01  0.0000E+00      -1   0.290E-03   20.00
   6    -5.0000     -57.347 0.1571   0.4924E-01  0.1362E-02  0.1978E-01  0.0000E+00      -1   0.186E-03   20.00
   7    -6.0000     -56.054 0.1590   0.5520E-01  0.1424E-02  0.1208E-01  0.0000E+00      -1   0.114E-03   20.00
   8    -7.0000     -54.901 0.1608   0.6051E-01  0.1480E-02  0.6447E-02  0.0000E+00      -1   0.608E-04   20.00
   9    -8.0000     -53.837 0.1624   0.6541E-01  0.1531E-02  0.2075E-02  0.0000E+00      -1   0.196E-04   20.00
  10    -9.0000     -52.835 0.1639   0.7002E-01  0.1579E-02 -0.1555E-02  0.0000E+00      -1  -0.147E-04   20.00
  11   -10.0000     -51.880 0.1653   0.7442E-01  0.1626E-02 -0.4775E-02  0.0000E+00      -1  -0.450E-04   20.00
  12   -11.0000     -50.962 0.1667   0.7864E-01  0.1670E-02 -0.7797E-02  0.0000E+00      -1  -0.735E-04   20.00
  13   -12.0000     -50.077 0.1680   0.8272E-01  0.1712E-02 -0.1076E-01  0.0000E+00      -1  -0.101E-03   20.00
  14   -13.0000     -49.222 0.1693   0.8666E-01  0.1754E-02 -0.1376E-01  0.0000E+00      -1  -0.130E-03   20.00
  15   -14.0000     -48.394 0.1706   0.9047E-01  0.1794E-02 -0.1688E-01  0.0000E+00      -1  -0.159E-03   20.00
  16   -15.0000     -47.595 0.1718   0.9415E-01  0.1832E-02 -0.2023E-01  0.0000E+00      -1  -0.191E-03   20.00
  17   -16.0000     -46.816 0.1734   0.1043E+00  0.1895E-02 -0.2446E-01  0.0000E+00      -1  -0.231E-03   20.00
  18   -17.0000     -46.062 0.1751   0.1150E+00  0.1958E-02 -0.2949E-01  0.0000E+00      -1  -0.278E-03   20.00
  19   -18.0000     -45.328 0.1767   0.1253E+00  0.2020E-02 -0.3464E-01  0.0000E+00      -1  -0.326E-03   20.00
  20   -19.0000     -44.614 0.1783   0.1354E+00  0.2080E-02 -0.3995E-01  0.0000E+00      -1  -0.377E-03   20.00
  21   -20.0000     -43.918 0.1798   0.1453E+00  0.2139E-02 -0.4546E-01  0.0000E+00      -1  -0.428E-03   20.00
  22   -21.0000     -43.240 0.1814   0.1548E+00  0.2196E-02 -0.5115E-01  0.0000E+00      -1  -0.482E-03   20.00
  23   -22.0000     -42.578 0.1828   0.1642E+00  0.2252E-02 -0.5705E-01  0.0000E+00      -1  -0.538E-03   20.00
  24   -23.0000     -41.934 0.1842   0.1733E+00  0.2307E-02 -0.6314E-01  0.0000E+00      -1  -0.595E-03   20.00
  25   -24.0000     -41.307 0.1856   0.1822E+00  0.2359E-02 -0.6944E-01  0.0000E+00      -1  -0.654E-03   20.00
  26   -25.0000     -40.696 0.1870   0.1908E+00  0.2411E-02 -0.7595E-01  0.0000E+00      -1  -0.716E-03   20.00
  27   -26.0000     -40.103 0.1883   0.1992E+00  0.2461E-02 -0.8267E-01  0.0000E+00      -1  -0.779E-03   20.00
  28   -27.0000     -39.527 0.1896   0.2073E+00  0.2510E-02 -0.8962E-01  0.0000E+00      -1  -0.845E-03   20.00
  29   -28.0000     -38.968 0.1908   0.2152E+00  0.2557E-02 -0.9679E-01  0.0000E+00      -1  -0.912E-03   20.00
  30   -29.0000     -38.426 0.1920   0.2228E+00  0.2602E-02 -0.1042E+00  0.0000E+00      -1  -0.982E-03   20.00
  31   -30.0000     -37.903 0.1932   0.2302E+00  0.2647E-02 -0.1118E+00  0.0000E+00      -1  -0.105E-02   20.00
  32   -31.0000     -37.390 0.1946   0.2445E+00  0.2704E-02 -0.1214E+00  0.0000E+00      -1  -0.114E-02   20.00
  33   -32.0000     -36.889 0.1961   0.2653E+00  0.2774E-02 -0.1330E+00  0.0000E+00      -1  -0.125E-02   20.00
  34   -33.0000     -36.393 0.1977   0.2859E+00  0.2843E-02 -0.1451E+00  0.0000E+00      -1  -0.137E-02   20.00
  35   -34.0000     -35.904 0.1993   0.3061E+00  0.2912E-02 -0.1576E+00  0.0000E+00      -1  -0.149E-02   20.00
  36   -35.0000     -35.422 0.2008   0.3261E+00  0.2979E-02 -0.1704E+00  0.0000E+00      -1  -0.161E-02   20.00
  37   -36.0000     -34.949 0.2023   0.3457E+00  0.3045E-02 -0.1837E+00  0.0000E+00      -1  -0.173E-02   20.00
  38   -37.0000     -34.485 0.2038   0.3649E+00  0.3110E-02 -0.1972E+00  0.0000E+00      -1  -0.186E-02   20.00
  39   -38.0000     -34.030 0.2052   0.3838E+00  0.3173E-02 -0.2110E+00  0.0000E+00      -1  -0.199E-02   20.00
  40   -39.0000     -33.584 0.2066   0.4022E+00  0.3236E-02 -0.2251E+00  0.0000E+00      -1  -0.212E-02   20.00
  41   -40.0000     -33.149 0.2080   0.4203E+00  0.3296E-02 -0.2395E+00  0.0000E+00      -1  -0.226E-02   20.00
  42   -41.0000     -32.724 0.2093   0.4379E+00  0.3356E-02 -0.2542E+00  0.0000E+00      -1  -0.240E-02   20.00
  43   -42.0000     -32.310 0.2107   0.4550E+00  0.3413E-02 -0.2691E+00  0.0000E+00      -1  -0.254E-02   20.00
  44   -43.0000     -31.907 0.2119   0.4717E+00  0.3470E-02 -0.2843E+00  0.0000E+00      -1  -0.268E-02   20.00
  45   -44.0000     -31.516 0.2132   0.4879E+00  0.3524E-02 -0.2997E+00  0.0000E+00      -1  -0.282E-02   20.00
  46   -45.0000     -31.136 0.2144   0.5037E+00  0.3577E-02 -0.3153E+00  0.0000E+00      -1  -0.297E-02   20.00
  47   -46.0000     -30.768 0.2156   0.5189E+00  0.3629E-02 -0.3312E+00  0.0000E+00      -1  -0.312E-02   20.00
  48   -47.0000     -30.412 0.2167   0.5337E+00  0.3678E-02 -0.3472E+00  0.0000E+00      -1  -0.327E-02   20.00
  49   -48.0000     -30.069 0.2178   0.5479E+00  0.3726E-02 -0.3635E+00  0.0000E+00      -1  -0.343E-02   20.00
  50   -49.0000     -29.735 0.2189   0.5692E+00  0.3781E-02 -0.3832E+00  0.0000E+00      -1  -0.361E-02   20.00
  51   -50.0000     -29.406 0.2204   0.6066E+00  0.3850E-02 -0.4067E+00  0.0000E+00      -1  -0.383E-02   20.00
  52   -51.0000     -29.075 0.2218   0.6443E+00  0.3921E-02 -0.4314E+00  0.0000E+00      -1  -0.407E-02   20.00
  53   -52.0000     -28.745 0.2233   0.6821E+00  0.3991E-02 -0.4569E+00  0.0000E+00      -1  -0.431E-02   20.00
  54   -53.0000     -28.415 0.2247   0.7197E+00  0.4061E-02 -0.4833E+00  0.0000E+00      -1  -0.456E-02   20.00
  55   -54.0000     -28.088 0.2262   0.7570E+00  0.4131E-02 -0.5105E+00  0.0000E+00      -1  -0.481E-02   20.00
  56   -55.0000     -27.764 0.2276   0.7940E+00  0.4200E-02 -0.5382E+00  0.0000E+00      -1  -0.507E-02   20.00
  57   -56.0000     -27.444 0.2290   0.8305E+00  0.4268E-02 -0.5666E+00  0.0000E+00      -1  -0.534E-02   20.00
  58   -57.0000     -27.129 0.2304   0.8665E+00  0.4336E-02 -0.5955E+00  0.0000E+00      -1  -0.561E-02   20.00
  59   -58.0000     -26.818 0.2317   0.9019E+00  0.4402E-02 -0.6247E+00  0.0000E+00      -1  -0.589E-02   20.00
  60   -59.0000     -26.514 0.2330   0.9367E+00  0.4467E-02 -0.6544E+00  0.0000E+00      -1  -0.617E-02   20.00
  61   -60.0000     -26.216 0.2344   0.9707E+00  0.4530E-02 -0.6844E+00  0.0000E+00      -1  -0.645E-02   20.00
  62   -61.0000     -25.924 0.2356   0.1004E+01  0.4592E-02 -0.7147E+00  0.0000E+00      -1  -0.674E-02   20.00
  63   -62.0000     -25.640 0.2369   0.1036E+01  0.4653E-02 -0.7452E+00  0.0000E+00      -1  -0.702E-02   20.00
  64   -63.0000     -25.363 0.2381   0.1068E+01  0.4712E-02 -0.7759E+00  0.0000E+00      -1  -0.731E-02   20.00
  65   -64.0000     -25.093 0.2393   0.1099E+01  0.4770E-02 -0.8068E+00  0.0000E+00      -1  -0.760E-02   20.00
  66   -65.0000     -24.831 0.2404   0.1129E+01  0.4825E-02 -0.8377E+00  0.0000E+00      -1  -0.789E-02   20.00
  67   -66.0000     -24.577 0.2415   0.1158E+01  0.4880E-02 -0.8686E+00  0.0000E+00      -1  -0.819E-02   20.00
  68   -67.0000     -24.332 0.2426   0.1186E+01  0.4932E-02 -0.8994E+00  0.0000E+00      -1  -0.848E-02   20.00
  69   -68.0000     -24.094 0.2436   0.1213E+01  0.4983E-02 -0.9302E+00  0.0000E+00      -1  -0.877E-02   20.00
  70   -69.0000     -23.865 0.2446   0.1239E+01  0.5031E-02 -0.9616E+00  0.0000E+00      -1  -0.906E-02   20.00
  71   -70.0000     -23.647 0.2456   0.1264E+01  0.5078E-02 -0.9982E+00  0.0000E+00      -1  -0.941E-02   20.00
  72   -71.0000     -23.433 0.2468   0.1325E+01  0.5139E-02 -0.1040E+01  0.0000E+00      -1  -0.981E-02   20.00
  73   -72.0000     -23.216 0.2481   0.1388E+01  0.5202E-02 -0.1085E+01  0.0000E+00      -1  -0.102E-01   20.00
  74   -73.0000     -22.996 0.2493   0.1452E+01  0.5266E-02 -0.1131E+01  0.0000E+00      -1  -0.107E-01   20.00
  75   -74.0000     -22.775 0.2506   0.1516E+01  0.5330E-02 -0.1179E+01  0.0000E+00      -1  -0.111E-01   20.00
  76   -75.0000     -22.553 0.2519   0.1580E+01  0.5395E-02 -0.1229E+01  0.0000E+00      -1  -0.116E-01   20.00
  77   -76.0000     -22.331 0.2532   0.1644E+01  0.5459E-02 -0.1280E+01  0.0000E+00      -1  -0.121E-01   20.00
  78   -77.0000     -22.110 0.2544   0.1708E+01  0.5523E-02 -0.1332E+01  0.0000E+00      -1  -0.126E-01   20.00
  79   -78.0000     -21.891 0.2557   0.1772E+01  0.5587E-02 -0.1386E+01  0.0000E+00      -1  -0.131E-01   20.00
  80   -79.0000     -21.675 0.2570   0.1834E+01  0.5649E-02 -0.1440E+01  0.0000E+00      -1  -0.136E-01   20.00
  81   -80.0000     -21.462 0.2582   0.1896E+01  0.5711E-02 -0.1496E+01  0.0000E+00      -1  -0.141E-01   20.00
  82   -81.0000     -21.252 0.2594   0.1957E+01  0.5772E-02 -0.1551E+01  0.0000E+00      -1  -0.146E-01   20.00
  83   -82.0000     -21.048 0.2606   0.2016E+01  0.5832E-02 -0.1608E+01  0.0000E+00      -1  -0.152E-01   20.00
  84   -83.0000     -20.848 0.2617   0.2074E+01  0.5890E-02 -0.1665E+01  0.0000E+00      -1  -0.157E-01   20.00
  85   -84.0000     -20.654 0.2628   0.2130E+01  0.5946E-02 -0.1723E+01  0.0000E+00      -1  -0.162E-01   20.00
  86   -85.0000     -20.466 0.2639   0.2185E+01  0.6001E-02 -0.1780E+01  0.0000E+00      -1  -0.168E-01   20.00
  87   -86.0000     -20.284 0.2650   0.2237E+01  0.6053E-02 -0.1839E+01  0.0000E+00      -1  -0.173E-01   20.00
  88   -87.0000     -20.109 0.2660   0.2288E+01  0.6104E-02 -0.1897E+01  0.0000E+00      -1  -0.179E-01   20.00
  89   -88.0000     -19.942 0.2669   0.2337E+01  0.6153E-02 -0.1955E+01  0.0000E+00      -1  -0.184E-01   20.00
  90   -89.0000     -19.783 0.2679   0.2383E+01  0.6199E-02 -0.2013E+01  0.0000E+00      -1  -0.190E-01   20.00
  91   -90.0000     -19.632 0.2687   0.2427E+01  0.6243E-02 -0.2071E+01  0.0000E+00      -1  -0.195E-01   20.00
  92   -91.0000     -19.490 0.2695   0.2468E+01  0.6285E-02 -0.2129E+01  0.0000E+00      -1  -0.201E-01   20.00
  93   -92.0000     -19.358 0.2703   0.2507E+01  0.6324E-02 -0.2187E+01  0.0000E+00      -1  -0.206E-01   20.00
  94   -93.0000     -19.235 0.2710   0.2543E+01  0.6360E-02 -0.2244E+01  0.0000E+00      -1  -0.211E-01   20.00
  95   -94.0000     -19.123 0.2716   0.2575E+01  0.6392E-02 -0.2300E+01  0.0000E+00      -1  -0.217E-01   20.00
  96   -95.0000     -19.022 0.2722   0.2604E+01  0.6421E-02 -0.2357E+01  0.0000E+00      -1  -0.222E-01   20.00
  97   -96.0000     -18.934 0.2727   0.2629E+01  0.6445E-02 -0.2416E+01  0.0000E+00      -1  -0.228E-01   20.00
  98   -97.0000     -18.861 0.2731   0.2649E+01  0.6466E-02 -0.2478E+01  0.0000E+00      -1  -0.234E-01   20.00
  99   -98.0000     -18.805 0.2735   0.2665E+01  0.6481E-02 -0.2542E+01  0.0000E+00      -1  -0.240E-01   20.00
 100   -99.0000     -18.770 0.2737   0.2674E+01  0.6491E-02 -0.2609E+01  0.0000E+00      -1  -0.246E-01   20.00
 101  -100.0000     -18.757 0.2737   0.2678E+01  0.6495E-02 -0.2642E+01  0.0000E+00      -1  -0.249E-01   20.00
end


 Time:        0.3000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000     -73.451 0.1395   0.1757E-01  0.8774E-03  0.1000E+00  0.0000E+00      -1   0.943E-03   20.00
   2    -1.0000     -68.308 0.1447   0.2507E-01  0.1014E-02  0.7954E-01  0.0000E+00      -1   0.750E-03   20.00
   3    -2.0000     -64.749 0.1483   0.3025E-01  0.1109E-02  0.6367E-01  0.0000E+00      -1   0.600E-03   20.00
   4    -3.0000     -61.996 0.1511   0.3427E-01  0.1182E-02  0.5083E-01  0.0000E+00      -1   0.479E-03   20.00
   5    -4.0000     -59.751 0.1534   0.3816E-01  0.1246E-02  0.3850E-01  0.0000E+00      -1   0.363E-03   20.00
   6    -5.0000     -57.995 0.1561   0.4626E-01  0.1331E-02  0.2699E-01  0.0000E+00      -1   0.254E-03   20.00
   7    -6.0000     -56.550 0.1583   0.5292E-01  0.1400E-02  0.1821E-01  0.0000E+00      -1   0.172E-03   20.00
   8    -7.0000     -55.293 0.1602   0.5872E-01  0.1461E-02  0.1131E-01  0.0000E+00      -1   0.107E-03   20.00
   9    -8.0000     -54.158 0.1619   0.6394E-01  0.1516E-02  0.5735E-02  0.0000E+00      -1   0.541E-04   20.00
  10    -9.0000     -53.110 0.1635   0.6877E-01  0.1566E-02  0.1060E-02  0.0000E+00      -1   0.999E-05   20.00
  11   -10.0000     -52.125 0.1649   0.7330E-01  0.1614E-02 -0.3014E-02  0.0000E+00      -1  -0.284E-04   20.00
  12   -11.0000     -51.190 0.1663   0.7760E-01  0.1659E-02 -0.6708E-02  0.0000E+00      -1  -0.632E-04   20.00
  13   -12.0000     -50.297 0.1677   0.8171E-01  0.1702E-02 -0.1018E-01  0.0000E+00      -1  -0.959E-04   20.00
  14   -13.0000     -49.439 0.1690   0.8566E-01  0.1743E-02 -0.1354E-01  0.0000E+00      -1  -0.128E-03   20.00
  15   -14.0000     -48.612 0.1702   0.8946E-01  0.1783E-02 -0.1687E-01  0.0000E+00      -1  -0.159E-03   20.00
  16   -15.0000     -47.815 0.1714   0.9313E-01  0.1821E-02 -0.2019E-01  0.0000E+00      -1  -0.190E-03   20.00
  17   -16.0000     -47.040 0.1729   0.1012E+00  0.1876E-02 -0.2435E-01  0.0000E+00      -1  -0.230E-03   20.00
  18   -17.0000     -46.293 0.1746   0.1117E+00  0.1939E-02 -0.2940E-01  0.0000E+00      -1  -0.277E-03   20.00
  19   -18.0000     -45.566 0.1762   0.1220E+00  0.2000E-02 -0.3460E-01  0.0000E+00      -1  -0.326E-03   20.00
  20   -19.0000     -44.859 0.1778   0.1320E+00  0.2060E-02 -0.3996E-01  0.0000E+00      -1  -0.377E-03   20.00
  21   -20.0000     -44.171 0.1793   0.1417E+00  0.2118E-02 -0.4549E-01  0.0000E+00      -1  -0.429E-03   20.00
  22   -21.0000     -43.501 0.1808   0.1512E+00  0.2174E-02 -0.5120E-01  0.0000E+00      -1  -0.483E-03   20.00
  23   -22.0000     -42.849 0.1822   0.1604E+00  0.2229E-02 -0.5709E-01  0.0000E+00      -1  -0.538E-03   20.00
  24   -23.0000     -42.213 0.1836   0.1693E+00  0.2283E-02 -0.6316E-01  0.0000E+00      -1  -0.595E-03   20.00
  25   -24.0000     -41.594 0.1850   0.1781E+00  0.2335E-02 -0.6942E-01  0.0000E+00      -1  -0.654E-03   20.00
  26   -25.0000     -40.992 0.1863   0.1866E+00  0.2386E-02 -0.7587E-01  0.0000E+00      -1  -0.715E-03   20.00
  27   -26.0000     -40.407 0.1876   0.1949E+00  0.2435E-02 -0.8250E-01  0.0000E+00      -1  -0.778E-03   20.00
  28   -27.0000     -39.839 0.1889   0.2029E+00  0.2483E-02 -0.8930E-01  0.0000E+00      -1  -0.842E-03   20.00
  29   -28.0000     -39.288 0.1901   0.2107E+00  0.2530E-02 -0.9627E-01  0.0000E+00      -1  -0.907E-03   20.00
  30   -29.0000     -38.753 0.1913   0.2182E+00  0.2575E-02 -0.1034E+00  0.0000E+00      -1  -0.974E-03   20.00
  31   -30.0000     -38.235 0.1924   0.2255E+00  0.2619E-02 -0.1106E+00  0.0000E+00      -1  -0.104E-02   20.00
  32   -31.0000     -37.734 0.1935   0.2326E+00  0.2661E-02 -0.1191E+00  0.0000E+00      -1  -0.112E-02   20.00
  33   -32.0000     -37.247 0.1950   0.2505E+00  0.2724E-02 -0.1295E+00  0.0000E+00      -1  -0.122E-02   20.00
  34   -33.0000     -36.766 0.1965   0.2704E+00  0.2791E-02 -0.1410E+00  0.0000E+00      -1  -0.133E-02   20.00
  35   -34.0000     -36.290 0.1980   0.2901E+00  0.2858E-02 -0.1530E+00  0.0000E+00      -1  -0.144E-02   20.00
  36   -35.0000     -35.821 0.1995   0.3095E+00  0.2923E-02 -0.1654E+00  0.0000E+00      -1  -0.156E-02   20.00
  37   -36.0000     -35.359 0.2010   0.3287E+00  0.2988E-02 -0.1781E+00  0.0000E+00      -1  -0.168E-02   20.00
  38   -37.0000     -34.905 0.2024   0.3475E+00  0.3051E-02 -0.1912E+00  0.0000E+00      -1  -0.180E-02   20.00
  39   -38.0000     -34.459 0.2038   0.3660E+00  0.3113E-02 -0.2045E+00  0.0000E+00      -1  -0.193E-02   20.00
  40   -39.0000     -34.023 0.2052   0.3840E+00  0.3174E-02 -0.2182E+00  0.0000E+00      -1  -0.206E-02   20.00
  41   -40.0000     -33.595 0.2066   0.4017E+00  0.3234E-02 -0.2321E+00  0.0000E+00      -1  -0.219E-02   20.00
  42   -41.0000     -33.178 0.2079   0.4190E+00  0.3292E-02 -0.2463E+00  0.0000E+00      -1  -0.232E-02   20.00
  43   -42.0000     -32.771 0.2092   0.4359E+00  0.3349E-02 -0.2607E+00  0.0000E+00      -1  -0.246E-02   20.00
  44   -43.0000     -32.375 0.2105   0.4523E+00  0.3404E-02 -0.2753E+00  0.0000E+00      -1  -0.259E-02   20.00
  45   -44.0000     -31.989 0.2117   0.4683E+00  0.3458E-02 -0.2901E+00  0.0000E+00      -1  -0.273E-02   20.00
  46   -45.0000     -31.614 0.2129   0.4838E+00  0.3510E-02 -0.3051E+00  0.0000E+00      -1  -0.288E-02   20.00
  47   -46.0000     -31.250 0.2140   0.4989E+00  0.3561E-02 -0.3202E+00  0.0000E+00      -1  -0.302E-02   20.00
  48   -47.0000     -30.897 0.2151   0.5135E+00  0.3611E-02 -0.3354E+00  0.0000E+00      -1  -0.316E-02   20.00
  49   -48.0000     -30.556 0.2162   0.5277E+00  0.3658E-02 -0.3506E+00  0.0000E+00      -1  -0.330E-02   20.00
  50   -49.0000     -30.226 0.2173   0.5413E+00  0.3704E-02 -0.3660E+00  0.0000E+00      -1  -0.345E-02   20.00
  51   -50.0000     -29.908 0.2183   0.5545E+00  0.3749E-02 -0.3838E+00  0.0000E+00      -1  -0.362E-02   20.00
  52   -51.0000     -29.600 0.2195   0.5844E+00  0.3809E-02 -0.4051E+00  0.0000E+00      -1  -0.382E-02   20.00
  53   -52.0000     -29.292 0.2209   0.6195E+00  0.3874E-02 -0.4281E+00  0.0000E+00      -1  -0.403E-02   20.00
  54   -53.0000     -28.982 0.2222   0.6547E+00  0.3940E-02 -0.4520E+00  0.0000E+00      -1  -0.426E-02   20.00
  55   -54.0000     -28.673 0.2236   0.6900E+00  0.4006E-02 -0.4767E+00  0.0000E+00      -1  -0.449E-02   20.00
  56   -55.0000     -28.364 0.2249   0.7252E+00  0.4072E-02 -0.5022E+00  0.0000E+00      -1  -0.473E-02   20.00
  57   -56.0000     -28.058 0.2263   0.7602E+00  0.4137E-02 -0.5284E+00  0.0000E+00      -1  -0.498E-02   20.00
  58   -57.0000     -27.754 0.2276   0.7948E+00  0.4202E-02 -0.5551E+00  0.0000E+00      -1  -0.523E-02   20.00
  59   -58.0000     -27.454 0.2289   0.8290E+00  0.4266E-02 -0.5823E+00  0.0000E+00      -1  -0.549E-02   20.00
  60   -59.0000     -27.159 0.2302   0.8628E+00  0.4329E-02 -0.6100E+00  0.0000E+00      -1  -0.575E-02   20.00
  61   -60.0000     -26.869 0.2315   0.8959E+00  0.4391E-02 -0.6380E+00  0.0000E+00      -1  -0.601E-02   20.00
  62   -61.0000     -26.583 0.2327   0.9285E+00  0.4451E-02 -0.6663E+00  0.0000E+00      -1  -0.628E-02   20.00
  63   -62.0000     -26.304 0.2340   0.9604E+00  0.4511E-02 -0.6949E+00  0.0000E+00      -1  -0.655E-02   20.00
  64   -63.0000     -26.031 0.2352   0.9916E+00  0.4569E-02 -0.7237E+00  0.0000E+00      -1  -0.682E-02   20.00
  65   -64.0000     -25.764 0.2363   0.1022E+01  0.4626E-02 -0.7527E+00  0.0000E+00      -1  -0.709E-02   20.00
  66   -65.0000     -25.504 0.2375   0.1052E+01  0.4682E-02 -0.7817E+00  0.0000E+00      -1  -0.737E-02   20.00
  67   -66.0000     -25.250 0.2386   0.1081E+01  0.4736E-02 -0.8108E+00  0.0000E+00      -1  -0.764E-02   20.00
  68   -67.0000     -25.004 0.2396   0.1109E+01  0.4788E-02 -0.8399E+00  0.0000E+00      -1  -0.792E-02   20.00
  69   -68.0000     -24.765 0.2407   0.1136E+01  0.4840E-02 -0.8690E+00  0.0000E+00      -1  -0.819E-02   20.00
  70   -69.0000     -24.534 0.2417   0.1163E+01  0.4889E-02 -0.8979E+00  0.0000E+00      -1  -0.846E-02   20.00
  71   -70.0000     -24.310 0.2427   0.1189E+01  0.4937E-02 -0.9266E+00  0.0000E+00      -1  -0.873E-02   20.00
  72   -71.0000     -24.093 0.2436   0.1213E+01  0.4983E-02 -0.9550E+00  0.0000E+00      -1  -0.900E-02   20.00
  73   -72.0000     -23.884 0.2445   0.1237E+01  0.5028E-02 -0.9852E+00  0.0000E+00      -1  -0.929E-02   20.00
  74   -73.0000     -23.686 0.2454   0.1260E+01  0.5070E-02 -0.1020E+01  0.0000E+00      -1  -0.961E-02   20.00
  75   -74.0000     -23.495 0.2464   0.1308E+01  0.5122E-02 -0.1058E+01  0.0000E+00      -1  -0.997E-02   20.00
  76   -75.0000     -23.302 0.2475   0.1363E+01  0.5177E-02 -0.1099E+01  0.0000E+00      -1  -0.104E-01   20.00
  77   -76.0000     -23.107 0.2487   0.1418E+01  0.5232E-02 -0.1141E+01  0.0000E+00      -1  -0.108E-01   20.00
  78   -77.0000     -22.911 0.2498   0.1474E+01  0.5289E-02 -0.1185E+01  0.0000E+00      -1  -0.112E-01   20.00
  79   -78.0000     -22.715 0.2509   0.1531E+01  0.5346E-02 -0.1230E+01  0.0000E+00      -1  -0.116E-01   20.00
  80   -79.0000     -22.519 0.2521   0.1588E+01  0.5402E-02 -0.1277E+01  0.0000E+00      -1  -0.120E-01   20.00
  81   -80.0000     -22.324 0.2532   0.1644E+01  0.5459E-02 -0.1325E+01  0.0000E+00      -1  -0.125E-01   20.00
  82   -81.0000     -22.130 0.2543   0.1700E+01  0.5515E-02 -0.1374E+01  0.0000E+00      -1  -0.129E-01   20.00
  83   -82.0000     -21.940 0.2554   0.1755E+01  0.5570E-02 -0.1423E+01  0.0000E+00      -1  -0.134E-01   20.00
  84   -83.0000     -21.752 0.2565   0.1810E+01  0.5625E-02 -0.1474E+01  0.0000E+00      -1  -0.139E-01   20.00
  85   -84.0000     -21.569 0.2575   0.1863E+01  0.5678E-02 -0.1525E+01  0.0000E+00      -1  -0.144E-01   20.00
  86   -85.0000     -21.389 0.2586   0.1915E+01  0.5731E-02 -0.1577E+01  0.0000E+00      -1  -0.149E-01   20.00
  87   -86.0000     -21.215 0.2596   0.1966E+01  0.5781E-02 -0.1629E+01  0.0000E+00      -1  -0.154E-01   20.00
