 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   2. 1.2023    Time:  10:36:27
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  98   -97.0000     -55.757 0.2932   0.2030E+00  0.1626E-02 -0.1158E+00  0.0000E+00      -1  -0.464E-02   20.00
  99   -98.0000     -55.390 0.2938   0.2071E+00  0.1637E-02 -0.1452E+00  0.0000E+00      -1  -0.582E-02   20.00
 100   -99.0000     -55.161 0.2942   0.2097E+00  0.1644E-02 -0.1770E+00  0.0000E+00      -1  -0.709E-02   20.00
 101  -100.0000     -55.081 0.2943   0.2106E+00  0.1647E-02 -0.1934E+00  0.0000E+00      -1  -0.775E-02   20.00
end


 Time:        0.2000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -1060.717 0.1240   0.1467E-04  0.2474E-04  0.1000E+00  0.0000E+00      -1   0.401E-02   20.00
   2    -1.0000    -511.798 0.1469   0.1679E-03  0.7570E-04  0.3252E-01  0.0000E+00      -1   0.130E-02   20.00
   3    -2.0000    -443.903 0.1526   0.2813E-03  0.9482E-04  0.1083E-01  0.0000E+00      -1   0.434E-03   20.00
   4    -3.0000    -421.241 0.1548   0.3311E-03  0.1025E-03  0.5883E-02  0.0000E+00      -1   0.236E-03   20.00
   5    -4.0000    -405.512 0.1563   0.3658E-03  0.1078E-03  0.5070E-02  0.0000E+00      -1   0.203E-03   20.00
   6    -5.0000    -391.381 0.1577   0.3970E-03  0.1127E-03  0.5106E-02  0.0000E+00      -1   0.205E-03   20.00
   7    -6.0000    -378.147 0.1592   0.4539E-03  0.1191E-03  0.5414E-02  0.0000E+00      -1   0.217E-03   20.00
   8    -7.0000    -365.709 0.1609   0.5293E-03  0.1266E-03  0.5836E-02  0.0000E+00      -1   0.234E-03   20.00
   9    -8.0000    -353.999 0.1625   0.6003E-03  0.1338E-03  0.6236E-02  0.0000E+00      -1   0.250E-03   20.00
  10    -9.0000    -342.868 0.1640   0.6677E-03  0.1405E-03  0.6578E-02  0.0000E+00      -1   0.264E-03   20.00
  11   -10.0000    -332.247 0.1655   0.7321E-03  0.1470E-03  0.6865E-02  0.0000E+00      -1   0.275E-03   20.00
  12   -11.0000    -322.075 0.1669   0.7937E-03  0.1532E-03  0.7126E-02  0.0000E+00      -1   0.285E-03   20.00
  13   -12.0000    -312.266 0.1682   0.8532E-03  0.1591E-03  0.7404E-02  0.0000E+00      -1   0.297E-03   20.00
  14   -13.0000    -302.827 0.1697   0.9372E-03  0.1661E-03  0.7807E-02  0.0000E+00      -1   0.313E-03   20.00
  15   -14.0000    -293.856 0.1714   0.1086E-02  0.1757E-03  0.8331E-02  0.0000E+00      -1   0.334E-03   20.00
  16   -15.0000    -285.411 0.1730   0.1225E-02  0.1848E-03  0.8854E-02  0.0000E+00      -1   0.355E-03   20.00
  17   -16.0000    -277.361 0.1746   0.1358E-02  0.1935E-03  0.9325E-02  0.0000E+00      -1   0.374E-03   20.00
  18   -17.0000    -269.651 0.1761   0.1486E-02  0.2018E-03  0.9726E-02  0.0000E+00      -1   0.390E-03   20.00
  19   -18.0000    -262.245 0.1775   0.1608E-02  0.2097E-03  0.1007E-01  0.0000E+00      -1   0.403E-03   20.00
  20   -19.0000    -255.108 0.1789   0.1726E-02  0.2174E-03  0.1039E-01  0.0000E+00      -1   0.416E-03   20.00
  21   -20.0000    -248.196 0.1803   0.1841E-02  0.2249E-03  0.1072E-01  0.0000E+00      -1   0.430E-03   20.00
  22   -21.0000    -241.469 0.1816   0.1967E-02  0.2326E-03  0.1120E-01  0.0000E+00      -1   0.449E-03   20.00
  23   -22.0000    -235.025 0.1834   0.2255E-02  0.2447E-03  0.1182E-01  0.0000E+00      -1   0.473E-03   20.00
  24   -23.0000    -228.949 0.1851   0.2527E-02  0.2562E-03  0.1245E-01  0.0000E+00      -1   0.499E-03   20.00
  25   -24.0000    -223.145 0.1867   0.2787E-02  0.2672E-03  0.1305E-01  0.0000E+00      -1   0.523E-03   20.00
  26   -25.0000    -217.565 0.1882   0.3037E-02  0.2777E-03  0.1358E-01  0.0000E+00      -1   0.544E-03   20.00
  27   -26.0000    -212.186 0.1897   0.3278E-02  0.2879E-03  0.1404E-01  0.0000E+00      -1   0.563E-03   20.00
  28   -27.0000    -206.986 0.1911   0.3510E-02  0.2977E-03  0.1445E-01  0.0000E+00      -1   0.579E-03   20.00
  29   -28.0000    -201.944 0.1925   0.3736E-02  0.3072E-03  0.1484E-01  0.0000E+00      -1   0.595E-03   20.00
  30   -29.0000    -197.034 0.1938   0.3956E-02  0.3165E-03  0.1526E-01  0.0000E+00      -1   0.611E-03   20.00
  31   -30.0000    -192.225 0.1951   0.4171E-02  0.3255E-03  0.1573E-01  0.0000E+00      -1   0.630E-03   20.00
  32   -31.0000    -187.619 0.1969   0.4690E-02  0.3400E-03  0.1635E-01  0.0000E+00      -1   0.655E-03   20.00
  33   -32.0000    -183.240 0.1986   0.5214E-02  0.3543E-03  0.1710E-01  0.0000E+00      -1   0.685E-03   20.00
  34   -33.0000    -179.044 0.2002   0.5716E-02  0.3680E-03  0.1780E-01  0.0000E+00      -1   0.713E-03   20.00
  35   -34.0000    -175.000 0.2017   0.6200E-02  0.3812E-03  0.1844E-01  0.0000E+00      -1   0.739E-03   20.00
  36   -35.0000    -171.087 0.2032   0.6669E-02  0.3940E-03  0.1900E-01  0.0000E+00      -1   0.761E-03   20.00
  37   -36.0000    -167.295 0.2047   0.7123E-02  0.4064E-03  0.1949E-01  0.0000E+00      -1   0.781E-03   20.00
  38   -37.0000    -163.610 0.2061   0.7564E-02  0.4184E-03  0.1993E-01  0.0000E+00      -1   0.798E-03   20.00
  39   -38.0000    -160.021 0.2075   0.7994E-02  0.4301E-03  0.2035E-01  0.0000E+00      -1   0.815E-03   20.00
  40   -39.0000    -156.514 0.2089   0.8413E-02  0.4416E-03  0.2079E-01  0.0000E+00      -1   0.833E-03   20.00
  41   -40.0000    -153.076 0.2102   0.8825E-02  0.4528E-03  0.2126E-01  0.0000E+00      -1   0.852E-03   20.00
  42   -41.0000    -149.749 0.2118   0.9662E-02  0.4688E-03  0.2188E-01  0.0000E+00      -1   0.876E-03   20.00
  43   -42.0000    -146.561 0.2135   0.1067E-01  0.4865E-03  0.2260E-01  0.0000E+00      -1   0.906E-03   20.00
  44   -43.0000    -143.501 0.2152   0.1163E-01  0.5034E-03  0.2330E-01  0.0000E+00      -1   0.934E-03   20.00
  45   -44.0000    -140.546 0.2167   0.1256E-01  0.5198E-03  0.2395E-01  0.0000E+00      -1   0.960E-03   20.00
  46   -45.0000    -137.682 0.2183   0.1346E-01  0.5357E-03  0.2452E-01  0.0000E+00      -1   0.983E-03   20.00
  47   -46.0000    -134.899 0.2198   0.1434E-01  0.5511E-03  0.2502E-01  0.0000E+00      -1   0.100E-02   20.00
  48   -47.0000    -132.190 0.2212   0.1520E-01  0.5661E-03  0.2545E-01  0.0000E+00      -1   0.102E-02   20.00
  49   -48.0000    -129.547 0.2226   0.1603E-01  0.5807E-03  0.2583E-01  0.0000E+00      -1   0.103E-02   20.00
  50   -49.0000    -126.965 0.2240   0.1684E-01  0.5950E-03  0.2618E-01  0.0000E+00      -1   0.105E-02   20.00
  51   -50.0000    -124.436 0.2254   0.1764E-01  0.6091E-03  0.2653E-01  0.0000E+00      -1   0.106E-02   20.00
  52   -51.0000    -121.954 0.2267   0.1842E-01  0.6228E-03  0.2690E-01  0.0000E+00      -1   0.108E-02   20.00
  53   -52.0000    -119.531 0.2282   0.1964E-01  0.6396E-03  0.2735E-01  0.0000E+00      -1   0.110E-02   20.00
  54   -53.0000    -117.190 0.2299   0.2154E-01  0.6610E-03  0.2788E-01  0.0000E+00      -1   0.112E-02   20.00
  55   -54.0000    -114.937 0.2316   0.2337E-01  0.6816E-03  0.2838E-01  0.0000E+00      -1   0.114E-02   20.00
  56   -55.0000    -112.757 0.2332   0.2514E-01  0.7015E-03  0.2884E-01  0.0000E+00      -1   0.116E-02   20.00
  57   -56.0000    -110.640 0.2347   0.2686E-01  0.7209E-03  0.2923E-01  0.0000E+00      -1   0.117E-02   20.00
  58   -57.0000    -108.578 0.2363   0.2853E-01  0.7398E-03  0.2954E-01  0.0000E+00      -1   0.118E-02   20.00
  59   -58.0000    -106.567 0.2377   0.3017E-01  0.7582E-03  0.2978E-01  0.0000E+00      -1   0.119E-02   20.00
  60   -59.0000    -104.602 0.2392   0.3176E-01  0.7761E-03  0.2994E-01  0.0000E+00      -1   0.120E-02   20.00
  61   -60.0000    -102.680 0.2406   0.3332E-01  0.7937E-03  0.3005E-01  0.0000E+00      -1   0.120E-02   20.00
  62   -61.0000    -100.797 0.2420   0.3485E-01  0.8109E-03  0.3012E-01  0.0000E+00      -1   0.121E-02   20.00
  63   -62.0000     -98.950 0.2433   0.3635E-01  0.8278E-03  0.3015E-01  0.0000E+00      -1   0.121E-02   20.00
  64   -63.0000     -97.137 0.2447   0.3782E-01  0.8444E-03  0.3017E-01  0.0000E+00      -1   0.121E-02   20.00
  65   -64.0000     -95.355 0.2460   0.3939E-01  0.8613E-03  0.3017E-01  0.0000E+00      -1   0.121E-02   20.00
  66   -65.0000     -93.622 0.2477   0.4291E-01  0.8865E-03  0.3015E-01  0.0000E+00      -1   0.121E-02   20.00
  67   -66.0000     -91.947 0.2494   0.4631E-01  0.9109E-03  0.3008E-01  0.0000E+00      -1   0.121E-02   20.00
  68   -67.0000     -90.320 0.2510   0.4961E-01  0.9346E-03  0.2996E-01  0.0000E+00      -1   0.120E-02   20.00
  69   -68.0000     -88.737 0.2526   0.5282E-01  0.9576E-03  0.2977E-01  0.0000E+00      -1   0.119E-02   20.00
  70   -69.0000     -87.191 0.2541   0.5596E-01  0.9801E-03  0.2950E-01  0.0000E+00      -1   0.118E-02   20.00
  71   -70.0000     -85.681 0.2556   0.5903E-01  0.1002E-02  0.2914E-01  0.0000E+00      -1   0.117E-02   20.00
  72   -71.0000     -84.203 0.2571   0.6203E-01  0.1024E-02  0.2870E-01  0.0000E+00      -1   0.115E-02   20.00
  73   -72.0000     -82.755 0.2585   0.6497E-01  0.1045E-02  0.2816E-01  0.0000E+00      -1   0.113E-02   20.00
  74   -73.0000     -81.335 0.2599   0.6785E-01  0.1065E-02  0.2755E-01  0.0000E+00      -1   0.110E-02   20.00
  75   -74.0000     -79.942 0.2613   0.7068E-01  0.1086E-02  0.2685E-01  0.0000E+00      -1   0.108E-02   20.00
  76   -75.0000     -78.575 0.2627   0.7345E-01  0.1106E-02  0.2608E-01  0.0000E+00      -1   0.104E-02   20.00
  77   -76.0000     -77.232 0.2640   0.7618E-01  0.1125E-02  0.2523E-01  0.0000E+00      -1   0.101E-02   20.00
  78   -77.0000     -75.912 0.2653   0.7886E-01  0.1144E-02  0.2431E-01  0.0000E+00      -1   0.974E-03   20.00
  79   -78.0000     -74.620 0.2669   0.8442E-01  0.1171E-02  0.2313E-01  0.0000E+00      -1   0.927E-03   20.00
  80   -79.0000     -73.364 0.2686   0.9056E-01  0.1199E-02  0.2167E-01  0.0000E+00      -1   0.868E-03   20.00
  81   -80.0000     -72.140 0.2702   0.9654E-01  0.1226E-02  0.2005E-01  0.0000E+00      -1   0.803E-03   20.00
  82   -81.0000     -70.947 0.2718   0.1024E+00  0.1252E-02  0.1824E-01  0.0000E+00      -1   0.731E-03   20.00
  83   -82.0000     -69.783 0.2733   0.1081E+00  0.1278E-02  0.1618E-01  0.0000E+00      -1   0.648E-03   20.00
  84   -83.0000     -68.647 0.2748   0.1136E+00  0.1303E-02  0.1382E-01  0.0000E+00      -1   0.554E-03   20.00
  85   -84.0000     -67.539 0.2762   0.1190E+00  0.1327E-02  0.1109E-01  0.0000E+00      -1   0.444E-03   20.00
  86   -85.0000     -66.460 0.2776   0.1243E+00  0.1351E-02  0.7899E-02  0.0000E+00      -1   0.316E-03   20.00
  87   -86.0000     -65.411 0.2790   0.1294E+00  0.1374E-02  0.4153E-02  0.0000E+00      -1   0.166E-03   20.00
  88   -87.0000     -64.395 0.2803   0.1344E+00  0.1396E-02 -0.2598E-03  0.0000E+00      -1  -0.104E-04   20.00
  89   -88.0000     -63.414 0.2816   0.1392E+00  0.1418E-02 -0.5459E-02  0.0000E+00      -1  -0.219E-03   20.00
  90   -89.0000     -62.473 0.2829   0.1438E+00  0.1439E-02 -0.1157E-01  0.0000E+00      -1  -0.464E-03   20.00
  91   -90.0000     -61.574 0.2840   0.1482E+00  0.1459E-02 -0.1872E-01  0.0000E+00      -1  -0.750E-03   20.00
  92   -91.0000     -60.725 0.2852   0.1523E+00  0.1477E-02 -0.2702E-01  0.0000E+00      -1  -0.108E-02   20.00
  93   -92.0000     -59.929 0.2862   0.1563E+00  0.1495E-02 -0.3801E-01  0.0000E+00      -1  -0.152E-02   20.00
  94   -93.0000     -59.206 0.2874   0.1644E+00  0.1518E-02 -0.5201E-01  0.0000E+00      -1  -0.208E-02   20.00
  95   -94.0000     -58.560 0.2885   0.1717E+00  0.1538E-02 -0.6781E-01  0.0000E+00      -1  -0.272E-02   20.00
  96   -95.0000     -57.996 0.2894   0.1780E+00  0.1556E-02 -0.8538E-01  0.0000E+00      -1  -0.342E-02   20.00
  97   -96.0000     -57.520 0.2902   0.1833E+00  0.1570E-02 -0.1046E+00  0.0000E+00      -1  -0.419E-02   20.00
  98   -97.0000     -57.138 0.2909   0.1875E+00  0.1582E-02 -0.1253E+00  0.0000E+00      -1  -0.502E-02   20.00
  99   -98.0000     -56.857 0.2914   0.1907E+00  0.1591E-02 -0.1471E+00  0.0000E+00      -1  -0.590E-02   20.00
 100   -99.0000     -56.683 0.2916   0.1926E+00  0.1597E-02 -0.1698E+00  0.0000E+00      -1  -0.680E-02   20.00
 101  -100.0000     -56.623 0.2917   0.1933E+00  0.1598E-02 -0.1813E+00  0.0000E+00      -1  -0.727E-02   20.00
end


 Time:        0.3000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -1520.946 0.1156   0.4307E-05  0.1413E-04  0.1000E+00  0.0000E+00      -1   0.401E-02   20.00
   2    -1.0000    -568.609 0.1431   0.1216E-03  0.6473E-04  0.4046E-01  0.0000E+00      -1   0.162E-02   20.00
   3    -2.0000    -455.880 0.1515   0.2548E-03  0.9072E-04  0.1497E-01  0.0000E+00      -1   0.600E-03   20.00
   4    -3.0000    -424.111 0.1545   0.3249E-03  0.1015E-03  0.7399E-02  0.0000E+00      -1   0.296E-03   20.00
   5    -4.0000    -406.062 0.1563   0.3647E-03  0.1077E-03  0.5562E-02  0.0000E+00      -1   0.223E-03   20.00
   6    -5.0000    -391.293 0.1577   0.3972E-03  0.1127E-03  0.5270E-02  0.0000E+00      -1   0.211E-03   20.00
   7    -6.0000    -377.875 0.1593   0.4556E-03  0.1193E-03  0.5475E-02  0.0000E+00      -1   0.219E-03   20.00
   8    -7.0000    -365.414 0.1610   0.5311E-03  0.1268E-03  0.5853E-02  0.0000E+00      -1   0.234E-03   20.00
   9    -8.0000    -353.732 0.1626   0.6019E-03  0.1339E-03  0.6233E-02  0.0000E+00      -1   0.250E-03   20.00
  10    -9.0000    -342.639 0.1641   0.6691E-03  0.1407E-03  0.6571E-02  0.0000E+00      -1   0.263E-03   20.00
  11   -10.0000    -332.044 0.1655   0.7333E-03  0.1471E-03  0.6868E-02  0.0000E+00      -1   0.275E-03   20.00
  12   -11.0000    -321.873 0.1669   0.7949E-03  0.1533E-03  0.7148E-02  0.0000E+00      -1   0.286E-03   20.00
  13   -12.0000    -312.037 0.1683   0.8545E-03  0.1593E-03  0.7446E-02  0.0000E+00      -1   0.298E-03   20.00
  14   -13.0000    -302.569 0.1697   0.9414E-03  0.1663E-03  0.7854E-02  0.0000E+00      -1   0.315E-03   20.00
  15   -14.0000    -293.590 0.1715   0.1090E-02  0.1760E-03  0.8359E-02  0.0000E+00      -1   0.335E-03   20.00
  16   -15.0000    -285.161 0.1731   0.1229E-02  0.1851E-03  0.8856E-02  0.0000E+00      -1   0.355E-03   20.00
  17   -16.0000    -277.140 0.1747   0.1362E-02  0.1937E-03  0.9311E-02  0.0000E+00      -1   0.373E-03   20.00
  18   -17.0000    -269.457 0.1761   0.1489E-02  0.2020E-03  0.9714E-02  0.0000E+00      -1   0.389E-03   20.00
  19   -18.0000    -262.069 0.1776   0.1611E-02  0.2099E-03  0.1008E-01  0.0000E+00      -1   0.404E-03   20.00
  20   -19.0000    -254.933 0.1790   0.1729E-02  0.2176E-03  0.1042E-01  0.0000E+00      -1   0.418E-03   20.00
  21   -20.0000    -248.001 0.1803   0.1844E-02  0.2251E-03  0.1079E-01  0.0000E+00      -1   0.432E-03   20.00
  22   -21.0000    -241.255 0.1817   0.1977E-02  0.2330E-03  0.1127E-01  0.0000E+00      -1   0.452E-03   20.00
  23   -22.0000    -234.802 0.1835   0.2266E-02  0.2451E-03  0.1187E-01  0.0000E+00      -1   0.476E-03   20.00
  24   -23.0000    -228.732 0.1851   0.2537E-02  0.2566E-03  0.1247E-01  0.0000E+00      -1   0.500E-03   20.00
  25   -24.0000    -222.944 0.1867   0.2796E-02  0.2675E-03  0.1304E-01  0.0000E+00      -1   0.522E-03   20.00
  26   -25.0000    -217.386 0.1882   0.3045E-02  0.2780E-03  0.1356E-01  0.0000E+00      -1   0.543E-03   20.00
  27   -26.0000    -212.024 0.1897   0.3285E-02  0.2882E-03  0.1403E-01  0.0000E+00      -1   0.562E-03   20.00
  28   -27.0000    -206.833 0.1911   0.3517E-02  0.2980E-03  0.1447E-01  0.0000E+00      -1   0.580E-03   20.00
  29   -28.0000    -201.790 0.1925   0.3743E-02  0.3075E-03  0.1489E-01  0.0000E+00      -1   0.597E-03   20.00
  30   -29.0000    -196.868 0.1939   0.3963E-02  0.3168E-03  0.1534E-01  0.0000E+00      -1   0.614E-03   20.00
  31   -30.0000    -192.045 0.1952   0.4179E-02  0.3259E-03  0.1581E-01  0.0000E+00      -1   0.634E-03   20.00
  32   -31.0000    -187.432 0.1969   0.4712E-02  0.3406E-03  0.1642E-01  0.0000E+00      -1   0.658E-03   20.00
  33   -32.0000    -183.059 0.1986   0.5236E-02  0.3549E-03  0.1712E-01  0.0000E+00      -1   0.686E-03   20.00
  34   -33.0000    -178.876 0.2002   0.5736E-02  0.3686E-03  0.1778E-01  0.0000E+00      -1   0.713E-03   20.00
  35   -34.0000    -174.847 0.2018   0.6219E-02  0.3817E-03  0.1840E-01  0.0000E+00      -1   0.737E-03   20.00
  36   -35.0000    -170.950 0.2033   0.6685E-02  0.3944E-03  0.1896E-01  0.0000E+00      -1   0.759E-03   20.00
  37   -36.0000    -167.170 0.2048   0.7138E-02  0.4068E-03  0.1946E-01  0.0000E+00      -1   0.780E-03   20.00
  38   -37.0000    -163.491 0.2062   0.7578E-02  0.4188E-03  0.1994E-01  0.0000E+00      -1   0.799E-03   20.00
  39   -38.0000    -159.903 0.2076   0.8008E-02  0.4305E-03  0.2040E-01  0.0000E+00      -1   0.817E-03   20.00
  40   -39.0000    -156.392 0.2089   0.8428E-02  0.4420E-03  0.2087E-01  0.0000E+00      -1   0.836E-03   20.00
  41   -40.0000    -152.948 0.2102   0.8840E-02  0.4533E-03  0.2135E-01  0.0000E+00      -1   0.855E-03   20.00
  42   -41.0000    -149.619 0.2119   0.9703E-02  0.4695E-03  0.2194E-01  0.0000E+00      -1   0.879E-03   20.00
  43   -42.0000    -146.434 0.2136   0.1071E-01  0.4872E-03  0.2263E-01  0.0000E+00      -1   0.906E-03   20.00
  44   -43.0000    -143.382 0.2152   0.1167E-01  0.5041E-03  0.2328E-01  0.0000E+00      -1   0.933E-03   20.00
  45   -44.0000    -140.437 0.2168   0.1260E-01  0.5204E-03  0.2388E-01  0.0000E+00      -1   0.957E-03   20.00
  46   -45.0000    -137.584 0.2183   0.1350E-01  0.5362E-03  0.2443E-01  0.0000E+00      -1   0.979E-03   20.00
  47   -46.0000    -134.812 0.2198   0.1437E-01  0.5516E-03  0.2493E-01  0.0000E+00      -1   0.999E-03   20.00
  48   -47.0000    -132.111 0.2213   0.1522E-01  0.5665E-03  0.2538E-01  0.0000E+00      -1   0.102E-02   20.00
  49   -48.0000    -129.474 0.2227   0.1605E-01  0.5811E-03  0.2579E-01  0.0000E+00      -1   0.103E-02   20.00
  50   -49.0000    -126.895 0.2241   0.1686E-01  0.5954E-03  0.2618E-01  0.0000E+00      -1   0.105E-02   20.00
  51   -50.0000    -124.367 0.2254   0.1766E-01  0.6094E-03  0.2656E-01  0.0000E+00      -1   0.106E-02   20.00
  52   -51.0000    -121.885 0.2268   0.1844E-01  0.6232E-03  0.2693E-01  0.0000E+00      -1   0.108E-02   20.00
  53   -52.0000    -119.463 0.2282   0.1970E-01  0.6402E-03  0.2737E-01  0.0000E+00      -1   0.110E-02   20.00
  54   -53.0000    -117.125 0.2300   0.2159E-01  0.6616E-03  0.2785E-01  0.0000E+00      -1   0.112E-02   20.00
  55   -54.0000    -114.878 0.2316   0.2342E-01  0.6821E-03  0.2829E-01  0.0000E+00      -1   0.113E-02   20.00
  56   -55.0000    -112.705 0.2332   0.2518E-01  0.7020E-03  0.2869E-01  0.0000E+00      -1   0.115E-02   20.00
  57   -56.0000    -110.596 0.2348   0.2690E-01  0.7213E-03  0.2904E-01  0.0000E+00      -1   0.116E-02   20.00
  58   -57.0000    -108.542 0.2363   0.2856E-01  0.7401E-03  0.2933E-01  0.0000E+00      -1   0.118E-02   20.00
  59   -58.0000    -106.539 0.2378   0.3019E-01  0.7584E-03  0.2956E-01  0.0000E+00      -1   0.118E-02   20.00
  60   -59.0000    -104.582 0.2392   0.3178E-01  0.7763E-03  0.2974E-01  0.0000E+00      -1   0.119E-02   20.00
  61   -60.0000    -102.666 0.2406   0.3333E-01  0.7938E-03  0.2987E-01  0.0000E+00      -1   0.120E-02   20.00
  62   -61.0000    -100.788 0.2420   0.3486E-01  0.8110E-03  0.2995E-01  0.0000E+00      -1   0.120E-02   20.00
  63   -62.0000     -98.946 0.2434   0.3635E-01  0.8279E-03  0.3000E-01  0.0000E+00      -1   0.120E-02   20.00
  64   -63.0000     -97.137 0.2447   0.3782E-01  0.8444E-03  0.3001E-01  0.0000E+00      -1   0.120E-02   20.00
  65   -64.0000     -95.359 0.2460   0.3938E-01  0.8612E-03  0.2999E-01  0.0000E+00      -1   0.120E-02   20.00
  66   -65.0000     -93.631 0.2477   0.4289E-01  0.8864E-03  0.2991E-01  0.0000E+00      -1   0.120E-02   20.00
  67   -66.0000     -91.961 0.2494   0.4628E-01  0.9107E-03  0.2979E-01  0.0000E+00      -1   0.119E-02   20.00
  68   -67.0000     -90.341 0.2510   0.4957E-01  0.9343E-03  0.2960E-01  0.0000E+00      -1   0.119E-02   20.00
  69   -68.0000     -88.765 0.2526   0.5277E-01  0.9572E-03  0.2934E-01  0.0000E+00      -1   0.118E-02   20.00
  70   -69.0000     -87.227 0.2541   0.5589E-01  0.9796E-03  0.2901E-01  0.0000E+00      -1   0.116E-02   20.00
  71   -70.0000     -85.725 0.2556   0.5894E-01  0.1001E-02  0.2861E-01  0.0000E+00      -1   0.115E-02   20.00
  72   -71.0000     -84.256 0.2570   0.6192E-01  0.1023E-02  0.2812E-01  0.0000E+00      -1   0.113E-02   20.00
  73   -72.0000     -82.816 0.2585   0.6485E-01  0.1044E-02  0.2754E-01  0.0000E+00      -1   0.110E-02   20.00
  74   -73.0000     -81.405 0.2599   0.6771E-01  0.1064E-02  0.2688E-01  0.0000E+00      -1   0.108E-02   20.00
  75   -74.0000     -80.022 0.2613   0.7052E-01  0.1085E-02  0.2612E-01  0.0000E+00      -1   0.105E-02   20.00
  76   -75.0000     -78.664 0.2626   0.7328E-01  0.1104E-02  0.2526E-01  0.0000E+00      -1   0.101E-02   20.00
  77   -76.0000     -77.332 0.2639   0.7598E-01  0.1124E-02  0.2429E-01  0.0000E+00      -1   0.973E-03   20.00
  78   -77.0000     -76.024 0.2652   0.7864E-01  0.1143E-02  0.2320E-01  0.0000E+00      -1   0.929E-03   20.00
  79   -78.0000     -74.746 0.2668   0.8381E-01  0.1168E-02  0.2177E-01  0.0000E+00      -1   0.872E-03   20.00
  80   -79.0000     -73.505 0.2684   0.8988E-01  0.1195E-02  0.1995E-01  0.0000E+00      -1   0.799E-03   20.00
  81   -80.0000     -72.300 0.2700   0.9576E-01  0.1222E-02  0.1789E-01  0.0000E+00      -1   0.717E-03   20.00
  82   -81.0000     -71.130 0.2715   0.1015E+00  0.1248E-02  0.1554E-01  0.0000E+00      -1   0.623E-03   20.00
  83   -82.0000     -69.993 0.2730   0.1070E+00  0.1273E-02  0.1284E-01  0.0000E+00      -1   0.515E-03   20.00
  84   -83.0000     -68.889 0.2745   0.1124E+00  0.1297E-02  0.9741E-02  0.0000E+00      -1   0.390E-03   20.00
  85   -84.0000     -67.819 0.2759   0.1177E+00  0.1321E-02  0.6165E-02  0.0000E+00      -1   0.247E-03   20.00
  86   -85.0000     -66.783 0.2772   0.1227E+00  0.1344E-02  0.2042E-02  0.0000E+00      -1   0.818E-04   20.00
  87   -86.0000     -65.785 0.2785   0.1276E+00  0.1366E-02 -0.2702E-02  0.0000E+00      -1  -0.108E-03   20.00
